customer_id	first_name	last_name	loyalty_tier	total_orders	total_units	lifetime_value_inr	customer_aov_inr
C01391	Chanakya	Purohit	Silver	15	77	240945.00	16063.00
C01392	Ryan	Chand	Silver	10	52	184932.50	18493.25
C01393	Geetika	Handa	Bronze	14	85	235430.00	16816.43
C01394	Oliver	Ganesh	Bronze	9	55	158375.00	17597.22
C01395	Eta	Naidu	Silver	6	21	71075.00	11845.83
C01396	Jai	Kata	Silver	9	41	151262.50	16806.94
C01397	Oscar	Aurora	Gold	10	63	180530.00	18053.00
C01398	Simon	Shanker	Bronze	14	103	376677.50	26905.54
C01399	Jyoti	Bassi	Bronze	15	87	265115.00	17674.33
C01400	Xalak	Chaudry	Bronze	14	77	225080.00	16077.14
C01401	Ekta	Rama	Bronze	5	33	126467.50	25293.50
C01402	Eesha	Subramaniam	Silver	9	52	173920.00	19324.44
C01403	Saumya	Raja	Silver	5	29	128760.00	25752.00
C01404	Ansh	Dash	Bronze	10	52	179012.50	17901.25
C01405	Fariq	Bhasin	Bronze	6	22	91820.00	15303.33
C01406	Saksham	Doshi	Silver	3	9	53877.50	17959.17
C01407	Wazir	Sawhney	Bronze	10	52	173000.00	17300.00
C01408	Balveer	Verma	Bronze	10	49	174410.00	17441.00
C01409	Veer	Narula	Bronze	7	38	115432.50	16490.36
C01410	Yuvraj	Kapadia	Silver	10	43	133590.00	13359.00
C01411	Riya	Ahuja	Silver	11	51	169217.50	15383.41
C01412	Charles	Dhaliwal	Bronze	9	39	132592.50	14732.50
C01413	Samarth	Keer	Bronze	9	48	157990.00	17554.44
C01414	Nitesh	Hora	Bronze	10	55	161612.50	16161.25
C01415	Yuvraj	Mitter	Platinum	8	48	132795.00	16599.38
C01416	Fariq	Parsa	Bronze	12	44	124157.50	10346.46
C01417	Ridhi	Sami	Platinum	9	42	144057.50	16006.39
C01418	Anmol	Raj	Bronze	11	52	186900.00	16990.91
C01419	Michael	Gill	Bronze	7	37	137877.50	19696.79
C01420	Bhanumati	Prashad	Bronze	6	28	127937.50	21322.92
C01421	Upasna	Hayre	Silver	6	30	72542.50	12090.42
C01422	Xiti	Prasad	Silver	6	15	28290.00	4715.00
C01423	Kashvi	Rajagopalan	Silver	11	59	190415.00	17310.45
C01424	Ekavir	Rege	Silver	9	39	119242.50	13249.17
C01425	Nicholas	Hari	Bronze	10	59	151490.00	15149.00
C01426	Ijaya	Upadhyay	Silver	11	54	172270.00	15660.91
C01427	Lekha	Samra	Gold	17	106	326417.50	19201.03
C01428	Janaki	Bala	Bronze	6	29	96032.50	16005.42
C01429	Manan	Kumar	Bronze	11	54	163032.50	14821.14
C01430	George	Rajagopalan	Bronze	16	87	249020.00	15563.75
C01431	Pallavi	Gandhi	Bronze	11	63	190145.00	17285.91
C01432	Xiti	Walia	Gold	14	85	239120.00	17080.00
C01433	Gaurav	Chopra	Platinum	21	112	470345.00	22397.38
C01434	Mitali	Morar	Bronze	18	104	302427.50	16801.53
C01435	Gunbir	Boase	Silver	13	57	185640.00	14280.00
C01436	Bhavya	Sankar	Silver	9	44	151695.00	16855.00
C01437	Krish	Hora	Silver	8	32	107315.00	13414.38
C01438	Shravya	Kala	Bronze	8	38	127860.00	15982.50
C01439	Qadim	Handa	Silver	6	38	172192.50	28698.75
C01440	Ojas	Buch	Bronze	11	61	198110.00	18010.00
C01441	Devansh	Oommen	Gold	11	42	124567.50	11324.32
C01442	Harrison	Andra	Bronze	11	44	152497.50	13863.41
C01443	Benjamin	Chatterjee	Gold	10	45	165725.00	16572.50
C01444	Zinal	Lata	Gold	12	60	167287.50	13940.63
C01445	Pushti	Nayar	Silver	7	33	89805.00	12829.29
C01446	Mohini	Radhakrishnan	Silver	9	33	99390.00	11043.33
C01447	Aarush	Shan	Silver	9	41	149677.50	16630.83
C01448	Jason	Wali	Gold	9	39	125870.00	13985.56
C01449	Vaishnavi	Varma	Gold	12	60	196087.50	16340.63
C01450	Ekanta	Badal	Silver	12	61	195480.00	16290.00
C01451	Vedhika	Ratta	Bronze	3	14	47572.50	15857.50
C01452	Harish	Rajan	Gold	10	41	127360.00	12736.00
C01453	Yamini	Balay	Silver	13	67	216590.00	16660.77
C01454	Unni	Ganguly	Gold	7	35	84960.00	12137.14
C01455	Wridesh	Kohli	Silver	10	46	154550.00	15455.00
C01456	Radhika	Balakrishnan	Bronze	10	65	232272.50	23227.25
C01457	Thomas	Kurian	Bronze	3	22	65442.50	21814.17
C01458	Vyanjana	Chana	Silver	16	87	314375.00	19648.44
C01459	Hemal	Purohit	Silver	10	38	105600.00	10560.00
C01460	Udant	Lad	Silver	12	52	163992.50	13666.04
C01461	Gaurav	Oak	Gold	6	21	56852.50	9475.42
C01462	Dhriti	Rai	Bronze	4	20	75655.00	18913.75
C01463	Ranveer	Rama	Bronze	8	28	119285.00	14910.63
C01464	Jonathan	Venkatesh	Silver	7	24	89552.50	12793.21
C01465	Triveni	Mutti	Bronze	16	90	300932.50	18808.28
C01466	Tamanna	Din	Gold	7	37	129582.50	18511.79
C01467	Dayamai	Thakkar	Silver	9	60	172312.50	19145.83
C01468	Tanveer	Talwar	Bronze	5	35	102045.00	20409.00
C01469	Shivansh	Kar	Gold	7	35	84255.00	12036.43
C01470	Manya	Mistry	Silver	9	50	162210.00	18023.33
C01471	Pahal	Solanki	Gold	11	51	153830.00	13984.55
C01472	Barkha	Mandal	Bronze	12	65	228922.50	19076.88
C01473	Ekiya	Bhagat	Silver	7	34	123197.50	17599.64
C01474	Riya	Subramanian	Silver	12	57	171122.50	14260.21
C01475	Rohan	Andra	Platinum	13	56	170655.00	13127.31
C01476	Om	Bhalla	Silver	9	47	156500.00	17388.89
C01477	Charles	Dalal	Platinum	9	36	92975.00	10330.56
C01478	Bahadurjit	Dani	Silver	10	63	274975.00	27497.50
C01479	Orinder	Prashad	Silver	8	48	158877.50	19859.69
C01480	Sai	Pillai	Platinum	15	80	271807.50	18120.50
C01481	Jairaj	Suresh	Bronze	8	41	91877.50	11484.69
C01482	Girindra	Golla	Bronze	10	46	149617.50	14961.75
C01483	Radha	Misra	Gold	15	71	242357.50	16157.17
C01484	Qasim	Ravi	Bronze	7	34	82597.50	11799.64
C01485	Zilmil	Yohannan	Bronze	4	27	78395.00	19598.75
C01486	Pranit	Ahluwalia	Platinum	13	75	269650.00	20742.31
C01487	Kabir	Jhaveri	Silver	7	25	72600.00	10371.43
C01488	Frado	Dash	Bronze	8	40	116215.00	14526.88
C01489	Aadi	Kothari	Silver	10	65	184327.50	18432.75
C01490	Sai	Dey	Bronze	8	46	162155.00	20269.38
C01491	Yashvi	Kadakia	Gold	9	50	154470.00	17163.33
C01492	Raghav	Dhar	Silver	6	30	120470.00	20078.33
C01493	Tarak	Parmer	Bronze	14	70	183845.00	13131.79
C01494	Aadhya	Lad	Bronze	8	42	166667.50	20833.44
C01495	Fiyaz	Kumar	Platinum	13	66	224327.50	17255.96
C01496	Ekavir	Luthra	Bronze	8	25	68255.00	8531.88
C01497	Nihal	Saini	Silver	8	42	132977.50	16622.19
C01498	Atharv	Kota	Bronze	9	49	129987.50	14443.06
C01499	Imaran	Ray	Bronze	8	33	116640.00	14580.00
C01500	Gauri	Mahajan	Platinum	14	54	174535.00	12466.79
C01501	Guneet	Purohit	Silver	19	83	261542.50	13765.39
C01502	Parth	Vyas	Silver	10	53	170952.50	17095.25
C01503	Baghyawati	Madan	Gold	14	58	176772.50	12626.61
C01504	Lopa	Golla	Silver	8	49	144527.50	18065.94
C01505	Aashi	Andra	Bronze	10	64	181767.50	18176.75
C01506	Amara	Bera	Silver	13	67	242875.00	18682.69
C01507	Tanvi	Goswami	Silver	15	66	195397.50	13026.50
C01508	Yadavi	Mangat	Bronze	10	55	156222.50	15622.25
C01509	Gagan	Mody	Silver	13	78	262210.00	20170.00
C01510	Fariq	Bose	Bronze	11	68	235627.50	21420.68
C01511	Dakshesh	Chad	Silver	6	24	79017.50	13169.58
C01512	Yashoda	Deshpande	Bronze	11	51	154587.50	14053.41
C01513	Jeet	Ravi	Silver	9	50	146107.50	16234.17
C01514	Pavani	Warrior	Silver	10	57	174745.00	17474.50
C01515	Saumya	Ganguly	Gold	6	23	76567.50	12761.25
C01516	Kiaan	Varkey	Silver	12	58	158850.00	13237.50
C01517	Onkar	Prakash	Bronze	3	16	56700.00	18900.00
C01518	Jacob	Mannan	Bronze	7	33	117485.00	16783.57
C01519	Aarnav	Ramesh	Bronze	12	65	200727.50	16727.29
C01520	Ubika	Sura	Platinum	3	16	54005.00	18001.67
C01521	Triveni	Narasimhan	Bronze	7	35	86050.00	12292.86
C01522	Quincy	Ratti	Bronze	11	54	172302.50	15663.86
C01523	Rudra	Chad	Silver	9	51	165022.50	18335.83
C01524	Abhimanyu	Dugal	Bronze	13	76	229157.50	17627.50
C01525	Chandani	Patla	Bronze	13	67	193832.50	14910.19
C01526	Ikbal	Sarna	Bronze	6	22	59515.00	9919.17
C01527	Radha	Ahluwalia	Bronze	16	86	251510.00	15719.38
C01528	Banjeet	Deol	Bronze	15	77	268937.50	17929.17
C01529	Azad	Dyal	Silver	9	42	134477.50	14941.94
C01530	Oviya	Suresh	Silver	7	33	94202.50	13457.50
C01531	Yachana	Ramachandran	Bronze	9	49	162742.50	18082.50
C01532	Jonathan	Dugal	Bronze	11	65	183437.50	16676.14
C01533	Hema	Sanghvi	Gold	8	48	139162.50	17395.31
C01534	Baghyawati	Sunder	Bronze	13	61	179515.00	13808.85
C01535	Michael	Vaidya	Bronze	11	49	147500.00	13409.09
C01536	Adya	Kota	Silver	8	56	168520.00	21065.00
C01537	Harshil	Thakkar	Gold	6	45	188235.00	31372.50
C01538	Jai	Deo	Gold	7	37	107497.50	15356.79
C01539	Madhav	Sandhu	Bronze	11	61	249092.50	22644.77
C01540	Lajita	Reddy	Bronze	9	37	137085.00	15231.67
C01541	Varenya	Bhat	Bronze	9	66	229530.00	25503.33
C01542	Amruta	Patla	Bronze	14	62	170652.50	12189.46
C01543	Champak	Gopal	Bronze	15	67	175077.50	11671.83
C01544	Ekanta	Kala	Bronze	5	34	106432.50	21286.50
C01545	Raagini	Goyal	Silver	13	84	270647.50	20819.04
C01546	Isaac	Chatterjee	Bronze	6	27	99457.50	16576.25
C01547	Janaki	Wadhwa	Silver	17	109	421165.00	24774.41
C01548	Leena	Chahal	Gold	9	45	108932.50	12103.61
C01549	Rayaan	Hans	Silver	11	64	209992.50	19090.23
C01550	Hemal	Mitra	Silver	15	50	159930.00	10662.00
C01551	Mitesh	Bassi	Bronze	12	50	140425.00	11702.08
C01552	Zayyan	Palan	Bronze	15	79	211652.50	14110.17
C01553	Vasudha	Saini	Silver	16	102	336945.00	21059.06
C01554	Kai	Mann	Silver	12	60	183382.50	15281.88
C01555	Mitali	Talwar	Bronze	12	53	192487.50	16040.63
C01556	Leena	Ramakrishnan	Silver	12	68	280692.50	23391.04
C01557	Aarush	Dutta	Bronze	8	39	113100.00	14137.50
C01558	Yahvi	Vohra	Bronze	5	17	53737.50	10747.50
C01559	Amrita	Dani	Bronze	10	56	204885.00	20488.50
C01560	Wazir	Manne	Silver	3	4	10675.00	3558.33
C01561	Anamika	Behl	Bronze	10	58	186702.50	18670.25
C01562	Aarav	Palan	Silver	11	52	154715.00	14065.00
C01563	Kiaan	Rege	Gold	7	25	103505.00	14786.43
C01564	Theodore	Mammen	Bronze	6	23	66397.50	11066.25
C01565	Hitesh	Raja	Bronze	10	52	145215.00	14521.50
C01566	Amruta	Jani	Gold	4	22	59790.00	14947.50
C01567	Radha	Pillay	Silver	11	52	264787.50	24071.59
C01568	Pratyush	Sharaf	Bronze	7	28	92487.50	13212.50
C01569	Vritti	Gole	Bronze	12	52	197547.50	16462.29
C01570	Meera	Guha	Gold	13	54	170632.50	13125.58
C01571	Yatan	Sha	Bronze	9	57	184017.50	20446.39
C01572	Laksh	Arora	Bronze	8	36	95310.00	11913.75
C01573	Imaran	Arya	Silver	11	45	119800.00	10890.91
C01574	Amrita	Dhar	Gold	11	58	192895.00	17535.91
C01575	Hamsini	Chada	Bronze	12	59	176562.50	14713.54
C01576	Sachi	Gade	Silver	8	43	136465.00	17058.13
C01577	Daksh	Loke	Silver	6	24	84760.00	14126.67
C01578	Chaman	Chauhan	Silver	16	84	229937.50	14371.09
C01579	Arjun	Karan	Gold	9	47	148435.00	16492.78
C01580	Bhavini	Kara	Silver	7	34	106065.00	15152.14
C01581	Imaran	Kapur	Silver	12	69	197472.50	16456.04
C01582	Gauri	Dani	Bronze	15	70	196547.50	13103.17
C01583	Pranav	Sangha	Bronze	15	85	314665.00	20977.67
C01584	Charvi	Mangat	Bronze	10	54	139870.00	13987.00
C01585	Jyoti	Lanka	Platinum	15	83	251302.50	16753.50
C01586	Manan	Nagarajan	Silver	13	53	151882.50	11683.27
C01587	Vanya	Bhavsar	Platinum	20	100	274580.00	13729.00
C01588	Gautam	Naidu	Bronze	10	47	148960.00	14896.00
C01589	Eiravati	Talwar	Bronze	9	47	201592.50	22399.17
C01590	Gauri	Devi	Bronze	6	32	93885.00	15647.50
C01591	Widisha	Yohannan	Silver	13	62	235787.50	18137.50
C01592	Leena	Chacko	Gold	11	52	140230.00	12748.18
C01593	Theodore	Chahal	Silver	8	45	125900.00	15737.50
C01594	Anay	Patil	Silver	13	53	175877.50	13529.04
C01595	Ikshita	Patel	Bronze	12	73	248117.50	20676.46
C01596	Oviya	Kibe	Silver	8	43	126385.00	15798.13
C01597	Lakshit	Dalal	Silver	10	45	143975.00	14397.50
C01598	Panini	Prabhu	Silver	9	50	212150.00	23572.22
C01599	Nakul	Balan	Bronze	10	42	142620.00	14262.00
C01600	Yash	Bose	Bronze	9	35	109442.50	12160.28
C01601	Upma	Dey	Bronze	5	20	58130.00	11626.00
C01602	Agastya	Mangat	Gold	6	34	106095.00	17682.50
C01603	Azad	Ghose	Gold	7	51	181655.00	25950.71
C01604	Suhani	Kuruvilla	Gold	10	42	121867.50	12186.75
C01605	George	Vig	Bronze	13	62	207577.50	15967.50
C01606	Nandini	Bhalla	Bronze	9	51	206580.00	22953.33
C01607	Faras	Sidhu	Platinum	6	24	78132.50	13022.08
C01608	Nidhi	Rai	Bronze	8	56	172722.50	21590.31
C01609	Panini	Hayer	Gold	11	47	168735.00	15339.55
C01610	Gautami	Bala	Silver	5	31	107712.50	21542.50
C01611	Hredhaan	Bhattacharyya	Bronze	8	54	177837.50	22229.69
C01612	Saksham	Bali	Bronze	15	64	202522.50	13501.50
C01613	Chaitanya	Sule	Silver	8	26	95882.50	11985.31
C01614	Dayamai	Anand	Bronze	8	32	83932.50	10491.56
C01615	Divya	Raman	Silver	5	28	90115.00	18023.00
C01616	Yahvi	Chaudhuri	Silver	6	34	104745.00	17457.50
C01617	Baljiwan	Mannan	Gold	9	51	137105.00	15233.89
C01618	Girik	Kata	Bronze	10	67	198862.50	19886.25
C01619	Zaitra	Virk	Gold	9	49	159322.50	17702.50
C01620	Jagvi	Sankar	Gold	6	39	127875.00	21312.50
C01621	Falan	Dua	Bronze	12	60	164315.00	13692.92
C01622	Luke	More	Platinum	13	77	243472.50	18728.65
C01623	Dipta	Gara	Gold	10	56	156495.00	15649.50
C01624	Januja	Pandit	Silver	14	75	253237.50	18088.39
C01625	Triveni	Kuruvilla	Bronze	9	35	143402.50	15933.61
C01626	Logan	Dasgupta	Silver	9	40	141827.50	15758.61
C01627	Nandini	Rege	Gold	16	82	296122.50	18507.66
C01628	Dipta	Prakash	Silver	8	28	77010.00	9626.25
C01629	Adya	Basak	Silver	7	33	149705.00	21386.43
C01630	Henry	Mannan	Bronze	8	44	138492.50	17311.56
C01631	Elijah	Kapoor	Bronze	1	4	29920.00	29920.00
C01632	Ikshita	Shukla	Bronze	12	71	219025.00	18252.08
C01633	Frederick	Gole	Silver	8	44	121830.00	15228.75
C01634	Neelima	Narasimhan	Gold	7	32	112932.50	16133.21
C01635	Vedika	Kala	Bronze	7	41	116222.50	16603.21
C01636	Balvan	Dugal	Silver	14	56	136167.50	9726.25
C01637	Ekaja	Balay	Gold	5	15	59577.50	11915.50
C01638	Qushi	Solanki	Silver	9	60	185430.00	20603.33
C01639	Pallavi	Madan	Bronze	6	35	72772.50	12128.75
C01640	Anusha	Ravel	Silver	11	74	217212.50	19746.59
C01641	Tanish	Lad	Silver	16	70	290325.00	18145.31
C01642	Hema	Mishra	Silver	11	48	156637.50	14239.77
C01643	Vasatika	Soman	Gold	10	46	153950.00	15395.00
C01644	Lopa	Anne	Bronze	7	37	139242.50	19891.79
C01645	Edhitha	Atwal	Silver	10	57	202502.50	20250.25
C01646	Edhitha	Comar	Bronze	7	47	134547.50	19221.07
C01647	Aarush	Seshadri	Bronze	13	73	270367.50	20797.50
C01648	Tejas	Guha	Bronze	9	37	119405.00	13267.22
C01649	Tarak	Pall	Bronze	9	30	105142.50	11682.50
C01650	Januja	Babu	Gold	12	56	155327.50	12943.96
C01651	Xalak	Shah	Bronze	11	48	160730.00	14611.82
C01652	Pooja	Virk	Silver	11	59	128755.00	11705.00
C01653	Kashvi	Goel	Silver	10	50	166467.50	16646.75
C01654	Rajeshri	Mander	Bronze	11	46	115672.50	10515.68
C01655	Amol	Sabharwal	Bronze	8	40	113610.00	14201.25
C01656	Sachi	Thakur	Bronze	7	40	135175.00	19310.71
C01657	Udant	Sha	Gold	17	110	374772.50	22045.44
C01658	Jeet	Panchal	Silver	11	67	176612.50	16055.68
C01659	Meghana	Amble	Silver	8	39	131687.50	16460.94
C01660	Aishani	Mohanty	Gold	8	41	133922.50	16740.31
C01661	Bachittar	Aurora	Bronze	7	39	124522.50	17788.93
C01662	Eesha	Nayak	Gold	14	77	280692.50	20049.46
C01663	Mahika	Hans	Bronze	10	41	143045.00	14304.50
C01664	Pushti	Dave	Bronze	9	49	141472.50	15719.17
C01665	Zansi	Dutt	Silver	10	38	157560.00	15756.00
C01666	Jonathan	Thaman	Silver	12	59	157790.00	13149.17
C01667	Nathan	Naidu	Bronze	6	32	83055.00	13842.50
C01668	Rajeshri	Apte	Bronze	17	93	336187.50	19775.74
C01669	Lavanya	Bakshi	Bronze	9	35	107392.50	11932.50
C01670	Wriddhish	Kapadia	Silver	12	63	225335.00	18777.92
C01671	Kritika	Lad	Gold	6	32	123420.00	20570.00
C01672	Arin	Chauhan	Bronze	9	45	149740.00	16637.78
C01673	Lucky	Mandal	Bronze	15	82	253277.50	16885.17
C01674	Janaki	Johal	Bronze	15	82	308442.50	20562.83
C01675	Odika	Borah	Bronze	9	53	182612.50	20290.28
C01676	Oni	Prashad	Bronze	8	44	116935.00	14616.88
C01677	Advaith	Gokhale	Silver	16	90	298492.50	18655.78
C01678	Veda	Ahluwalia	Bronze	10	52	179655.00	17965.50
C01679	Ayushman	Wason	Silver	10	62	202850.00	20285.00
C01680	Tarak	Patla	Gold	6	45	146412.50	24402.08
C01681	Lakshit	Kannan	Silver	11	64	237372.50	21579.32
C01682	Vasatika	Iyengar	Bronze	13	72	236880.00	18221.54
C01683	Warhi	Sarin	Platinum	10	54	163865.00	16386.50
C01684	Rudra	Mand	Gold	7	35	167492.50	23927.50
C01685	Devika	Gandhi	Silver	9	46	141265.00	15696.11
C01686	Pallavi	Magar	Bronze	8	37	102470.00	12808.75
C01687	Ryan	Pandit	Bronze	8	46	185282.50	23160.31
C01688	Yasti	Kulkarni	Gold	7	24	81402.50	11628.93
C01689	Indira	Rao	Silver	10	51	151300.00	15130.00
C01690	Pushti	Grewal	Bronze	11	57	203920.00	18538.18
C01691	Kamya	Prabhu	Bronze	4	19	61702.50	15425.63
C01692	Eiravati	Apte	Silver	11	58	170395.00	15490.45
C01693	Viraj	Bhatti	Gold	7	32	94235.00	13462.14
C01694	Teerth	Chauhan	Bronze	5	27	81195.00	16239.00
C01695	Radhika	Nadkarni	Gold	13	74	256840.00	19756.92
C01696	Wishi	Batra	Bronze	10	51	176580.00	17658.00
C01697	Onveer	Narain	Silver	10	47	136015.00	13601.50
C01698	Bhavani	Badami	Bronze	11	56	158630.00	14420.91
C01699	Neha	Bansal	Bronze	14	61	172345.00	12310.36
C01700	Upma	Chandran	Gold	6	48	177687.50	29614.58
C01701	Hiral	Ratta	Bronze	9	46	121510.00	13501.11
C01702	Champak	Ramaswamy	Bronze	7	45	129895.00	18556.43
C01703	Harshil	Balakrishnan	Bronze	11	50	211405.00	19218.64
C01704	Henry	Naidu	Silver	11	51	185600.00	16872.73
C01705	Rayaan	Pillay	Bronze	9	45	140745.00	15638.33
C01706	Indrajit	Bava	Gold	11	58	216427.50	19675.23
C01707	Ladli	Madan	Platinum	6	22	66892.50	11148.75
C01708	Jonathan	Nagar	Silver	11	56	183122.50	16647.50
C01709	Jason	Vig	Silver	9	47	134540.00	14948.89
C01710	Ekanta	Subramanian	Bronze	12	43	106292.50	8857.71
C01711	Fitan	Pandit	Bronze	3	11	26615.00	8871.67
C01712	Warda	Bhasin	Bronze	9	35	110230.00	12247.78
C01713	Lekha	Guha	Gold	11	62	184802.50	16800.23
C01714	Yoshita	Munshi	Bronze	11	45	172377.50	15670.68
C01715	Kalpit	Kanda	Bronze	8	33	77240.00	9655.00
C01716	Samaksh	Ratta	Platinum	5	17	65305.00	13061.00
C01717	Nitesh	Mohanty	Bronze	12	56	177017.50	14751.46
C01718	Imaran	Khosla	Bronze	9	38	119527.50	13280.83
C01719	Ayush	Soni	Bronze	7	47	133940.00	19134.29
C01720	Frado	Pandya	Gold	6	29	72895.00	12149.17
C01721	Yadavi	Sankar	Gold	15	62	195465.00	13031.00
C01722	Guneet	Bawa	Silver	11	73	204825.00	18620.45
C01723	Ranbir	Rau	Bronze	11	55	190867.50	17351.59
C01724	Wakeeta	Venkataraman	Bronze	9	42	121102.50	13455.83
C01725	Yuvraj	Choudhry	Gold	12	60	266672.50	22222.71
C01726	Amaira	Khare	Silver	12	67	204312.50	17026.04
C01727	Upkaar	Ravel	Silver	10	51	206742.50	20674.25
C01728	Amrita	Tandon	Bronze	10	54	178205.00	17820.50
C01729	Bhavna	Mani	Bronze	9	48	169137.50	18793.06
C01730	Vansha	Mody	Silver	5	24	85432.50	17086.50
C01731	Ekaraj	Ganesan	Bronze	9	48	178617.50	19846.39
C01732	Agastya	Som	Gold	6	32	95552.50	15925.42
C01733	Aishani	Bose	Silver	13	61	178845.00	13757.31
C01734	Aarav	Suresh	Silver	9	42	136902.50	15211.39
C01735	Anay	Mannan	Bronze	13	72	234550.00	18042.31
C01736	Girindra	Chaudhry	Bronze	16	90	275425.00	17214.06
C01737	Indali	Kurian	Silver	11	59	186165.00	16924.09
C01738	Agastya	Pandit	Silver	8	43	120087.50	15010.94
C01739	Isaiah	Madan	Bronze	5	22	63365.00	12673.00
C01740	Lucky	Parikh	Silver	5	27	116105.00	23221.00
C01741	Raagini	Parsa	Bronze	7	27	94275.00	13467.86
C01742	Hritik	Mahal	Silver	9	53	168895.00	18766.11
C01743	Ikshita	Narula	Bronze	10	41	129812.50	12981.25
C01744	Rayaan	Barman	Gold	10	31	86962.50	8696.25
C01745	Idika	Mani	Bronze	10	47	142282.50	14228.25
C01746	Manan	Shukla	Silver	10	52	142992.50	14299.25
C01747	Vidhi	Mani	Bronze	10	47	171652.50	17165.25
C01748	Banjeet	Kalla	Silver	4	21	64757.50	16189.38
C01749	Abdul	Sani	Silver	9	42	141517.50	15724.17
C01750	Inaya	Mander	Silver	11	59	174100.00	15827.27
C01751	Ronith	Sankaran	Bronze	11	37	115657.50	10514.32
C01752	Urvashi	Pant	Platinum	5	34	111377.50	22275.50
C01753	Guneet	Lal	Platinum	5	15	28577.50	5715.50
C01754	Ekantika	Dewan	Bronze	13	67	244295.00	18791.92
C01755	Ryan	Mitra	Bronze	6	16	41302.50	6883.75
C01756	Triya	Goswami	Bronze	11	43	126447.50	11495.23
C01757	Riya	Munshi	Bronze	8	37	108607.50	13575.94
C01758	Osha	Roy	Bronze	8	24	97880.00	12235.00
C01759	Oviya	Chakrabarti	Bronze	10	39	153720.00	15372.00
C01760	Yauvani	Prakash	Platinum	11	79	249190.00	22653.64
C01761	Jeremiah	Rau	Bronze	7	41	117987.50	16855.36
C01762	Chatura	Chad	Platinum	10	49	144850.00	14485.00
C01763	Gunbir	Mannan	Gold	14	74	255060.00	18218.57
C01764	Yasti	Bera	Bronze	11	56	205027.50	18638.86
C01765	Warhi	Deshpande	Silver	12	63	195112.50	16259.38
C01766	Deepa	Ahuja	Silver	16	76	256872.50	16054.53
C01767	Aadi	Dua	Silver	12	63	177400.00	14783.33
C01768	Samarth	Chawla	Bronze	10	49	151482.50	15148.25
C01769	Mahika	Bhakta	Gold	7	26	68572.50	9796.07
C01770	Qarin	Keer	Bronze	9	45	122685.00	13631.67
C01771	Madhav	Bains	Bronze	9	47	113152.50	12572.50
C01772	Yasti	Iyer	Bronze	11	65	219462.50	19951.14
C01773	Harish	Tailor	Silver	12	55	215522.50	17960.21
C01774	Hredhaan	Shetty	Bronze	14	67	190935.00	13638.21
C01775	Bhanumati	Shankar	Gold	10	61	187445.00	18744.50
C01776	Chavvi	Bandi	Bronze	8	41	143167.50	17895.94
C01777	Upadhriti	Shanker	Gold	9	49	187387.50	20820.83
C01778	Yahvi	Kade	Silver	8	36	131055.00	16381.88
C01779	Max	Pandey	Silver	13	65	202790.00	15599.23
C01780	Chavvi	Ramesh	Bronze	9	34	99282.50	11031.39
C01781	Pranit	Tripathi	Bronze	9	47	179755.00	19972.78
C01782	Ijaya	Raval	Silver	7	40	118012.50	16858.93
C01783	Nathan	Kata	Bronze	15	79	236497.50	15766.50
C01784	Vamakshi	Naik	Silver	10	54	192532.50	19253.25
C01785	Leena	Salvi	Bronze	14	65	242285.00	17306.07
C01786	Baljiwan	Bora	Silver	9	45	188370.00	20930.00
C01787	Ayushman	Ghosh	Silver	11	43	130850.00	11895.45
C01788	Ryan	Hayre	Gold	12	61	220995.00	18416.25
C01789	Saksham	Edwin	Silver	14	72	204935.00	14638.21
C01790	Gabriel	Bajwa	Bronze	11	48	161157.50	14650.68
C01791	Abdul	Parsa	Platinum	7	26	76102.50	10871.79
C01792	Watika	Gupta	Silver	5	28	93030.00	18606.00
C01793	Ishanvi	Devi	Bronze	16	79	249017.50	15563.59
C01794	Krisha	Bobal	Bronze	13	56	257022.50	19770.96
C01795	Harrison	Dalal	Bronze	12	58	197002.50	16416.88
C01796	Ganga	Bajaj	Silver	16	79	216345.00	13521.56
C01797	Ishita	Bir	Bronze	16	81	265365.00	16585.31
C01798	Wyatt	Vasa	Platinum	8	40	152717.50	19089.69
C01799	Indrajit	Sinha	Bronze	6	25	68102.50	11350.42
C01800	Advika	Iyer	Bronze	10	58	192690.00	19269.00
C01801	Forum	Bhatia	Silver	9	42	131392.50	14599.17
C01802	Balendra	Pal	Gold	12	69	214772.50	17897.71
C01803	Varenya	Dayal	Gold	6	25	60420.00	10070.00
C01804	Yashica	Kar	Silver	15	74	281435.00	18762.33
C01805	Ansh	Bhakta	Silver	10	48	153065.00	15306.50
C01806	Andrew	Subramaniam	Bronze	11	53	184557.50	16777.95
C01807	Jeremiah	Sani	Bronze	17	84	284815.00	16753.82
C01808	Jacob	Pillai	Gold	12	59	201845.00	16820.42
C01809	Wazir	Kata	Bronze	5	35	97450.00	19490.00
C01810	Chakradev	Aurora	Bronze	5	18	62472.50	12494.50
C01811	Jonathan	Sarna	Silver	12	66	197055.00	16421.25
C01812	Inaya	Konda	Silver	9	44	147560.00	16395.56
C01813	Jason	Bose	Silver	11	50	148835.00	13530.45
C01814	Ishanvi	Kannan	Bronze	8	39	131090.00	16386.25
C01815	Brinda	Konda	Gold	8	47	186102.50	23262.81
C01816	Chatura	Pal	Bronze	4	24	68830.00	17207.50
C01817	Samar	Devan	Silver	7	36	104917.50	14988.21
C01818	Kashish	Dhar	Gold	7	37	108765.00	15537.86
